mG log10(tau[s]) Gtot BGnu2b BZnu BWele BWmuo BWtau BGnu3b
32.2772 24.9123 4.7554e-13 0.0007487824368086806 0.4205534760482819 0.011608129705177272 0.3166547503890314 0.27323043277116543 4.131597762543634e-05
0.019276 36.8649 5.3029e-25 0.9943408323747382 1.4301815987478549e-05 3.0733938033905974e-07 0.0 0.0 0.00576358219087669
17.3128 26.3401 1.77558e-14 0.012633561991011387 0.417829666925737 0.01145169465752036 0.36815575755527774 0.21569121075930117 0.0006121830613095439
0.936306 32.9217 4.65277e-21 0.08746424173126977 0.5873382952520757 0.013305170898196128 0.2819159339490239 0.0 0.002159229878115617
19.1824 26.1338 2.8553e-14 4.98073757573635e-09 0.42196967043743216 0.011658074458025426 0.24577417434245089 0.34268833397541415 2.468080411865653e-10
0.191607 34.5894 1.00007e-22 0.9763096583239174 0.007822832401731879 0.00018613397062205647 0.0038461107722459428 0.0 0.015331626786124972
0.266174 33.4527 1.37003e-21 0.9777815084341219 0.00537917417866762 0.00011260118391568069 0.003704546615767538 0.0 0.016821456464456985
0.935735 31.8574 5.39608e-20 0.9270396287675498 0.03883430193770293 0.0008282030659293413 0.025950690130613335 0.0 0.022882166313323744
0.326042 33.4015 1.54158e-21 0.9717238158253222 0.005001427107253597 9.883690758831848e-05 0.0036088623360448374 0.0 0.01773881342518715
3.12153 29.7707 6.58771e-18 0.4093592462327577 0.2510007271115456 0.008027675778077663 0.2778871565384633 0.08743341768232056 0.01333783666858438
0.257885 34.1423 2.7999e-22 0.9516839887138826 0.02486545948069574 0.0005658559234258365 0.012145362334369084 0.0 0.016225579484981607
51.3233 23.5206 1.1717e-11 2.747955961423573e-06 0.4052402492105488 0.012198685670393446 0.384156354015533 0.21920713493214988 1.655355466416318e-07
0.260331 34.0378 3.56132e-22 0.9665994631204159 0.008686722900497568 0.00019779660350656498 0.004558085204362427 0.0 0.016524097806431323
3.70113 29.3903 1.58186e-17 0.047680199259100046 0.3605717320116824 0.011417761369527013 0.38367428217414945 0.22449837533030736 0.0016119504886652422
0.490797 32.5382 1.1252e-20 0.9678812655527905 0.005726279772484892 0.00012291237113402063 0.0038893085673658017 0.0 0.019959473871311768
0.126501 34.2008 2.44709e-22 0.986579978668541 0.00022508448810628135 6.903873580456787e-06 0.00015083711673865693 0.0 0.013696880784932306
0.0814693 34.5107 1.19874e-22 0.9884211755676794 4.556592755726847e-05 9.924504062599062e-07 0.0 0.0 0.011818659592572202
12.4018 26.707 7.62877e-15 0.009042388222478851 0.4166857828981605 0.011104306460936691 0.2465102500140914 0.34196207252283134 0.00040645346497534987
23.2034 25.6836 8.05047e-14 0.00028666649276377654 0.42184990441551856 0.011965549837462907 0.2491432177251763 0.3394398091043132 1.4791682970062618e-05
0.19398 36.0973 3.10578e-24 0.7598252290889889 0.14412675720752918 0.0031601336862237504 0.057439676989355336 0.0 0.011973063127459124
14.5034 26.562 1.06526e-14 0.004313078497268273 0.4192929425680116 0.012108780954884255 0.28872106340236187 0.30009575127198995 0.0002009162082496292
41.357 24.1304 2.87759e-12 0.0008896819908326064 0.41384283376019515 0.011984577372037017 0.30577914157333047 0.2901233323718806 5.149447975562884e-05
3.48639 29.76 6.75235e-18 0.0011028678904381438 0.375910608899124 0.01244113530844817 0.4117218449873007 0.2127214969603175 3.680096558975764e-05
5.88078 28.3964 1.55956e-16 0.07784823924696709 0.3498538049193362 0.011479135140680705 0.2491388596783708 0.3401016953499705 0.0029313780809972043
91.8803 21.2441 2.21485e-09 1.2870849041695826e-07 0.09974580671377294 0.016782852111881165 0.5540555793846085 0.31296701808248867 8.574305257692394e-09
0.380667 34.5684 1.0497e-22 0.5137801276555206 0.3225626369438887 0.006963465752119652 0.15576450414404114 0.0 0.009823473373344766
0.145014 35.0313 3.61485e-23 0.9790060445108373 0.006194586220728384 0.0001811585542968588 0.004098427320635711 0.0 0.014177766712311714
18.7436 25.8747 5.18429e-14 0.0010946937767756049 0.4193708299497135 0.011876399661284382 0.3133158060216539 0.2778451822718251 5.397344670147696e-05
0.448659 33.4055 1.52726e-21 0.8990610636041015 0.060975145030970505 0.0013831043830127157 0.03114296190563493 0.0 0.018054751646739916
4.73349 28.8896 5.00958e-17 0.10504213926117557 0.33956339653224427 0.012070492935535514 0.31255913669409413 0.2585286590891851 0.0037557240327532443
5.07907 29.0468 3.48836e-17 0.21137755277551631 0.30011810707610453 0.009878710912864498 0.22698058686603448 0.27638231145867975 0.007684613973328442
0.760763 32.1855 2.53454e-20 0.9503815287981251 0.014229327609743778 0.00031721061810032587 0.007271260268135441 0.0 0.022197637441113575
0.160919 34.9221 4.64914e-23 0.9765956714575169 0.007634121579474914 0.00022313804273478536 0.005920944518771214 0.0 0.014588461521915883
0.0079858 37.8868 5.04232e-26 0.9973226609973186 5.950157863840454e-07 2.0656166209205286e-08 0.0 0.0 0.0026898530835012453
35.7982 24.4921 1.2513e-12 0.0006261384160473108 0.4166906417325982 0.01174746263885559 0.25028370494685526 0.34336929593223053 3.5254854950851114e-05
19.0901 26.0795 3.23578e-14 0.0019412599126022165 0.421002045874565 0.011992502580521543 0.33720772116769376 0.2516567875442706 9.60936775676962e-05
0.0774687 34.5889 1.00125e-22 0.9881208489388265 3.419905118601748e-05 7.883076154806491e-07 0.0 0.0 0.011597702871410737
3.77472 28.9114 4.76453e-17 0.8920397185031893 0.03253521333688737 0.0010968888851576126 0.02797442769801009 0.026511744075491183 0.030289031656847584
1.6229 30.9843 4.02889e-19 0.7191732710498425 0.14665652326074924 0.004862108421922664 0.10888011338110497 0.0 0.020324928206031934
0.0314169 36.3072 1.91543e-24 0.9924351190072204 4.067358243318733e-05 9.683047670758003e-07 0.0 0.0 0.007771309836433595
44.218 24.3514 1.72984e-12 0.00037488438237062385 0.4204105582019146 0.011656049114368959 0.3330018961291218 0.2544356703510151 2.1972089904268603e-05
7.45131 27.9576 4.28397e-16 0.03266152657464922 0.36667857151193867 0.011324565764932994 0.3973067038284582 0.2203271731594759 0.001302177652971426
7.77818 27.9374 4.48795e-16 0.005814302744014527 0.37606033935315675 0.013191501687853028 0.2870597934468967 0.34425517218329077 0.0002342093829031072
0.0176155 36.431 1.44035e-24 0.9945568785364669 1.4295136598743361e-06 3.447342659770195e-08 0.0 0.0 0.005406172110945256
7.47549 28.15 2.75055e-16 6.192834160440639e-05 0.3778044391121776 0.011954336405446183 0.3704568177273636 0.26399556452345896 2.4709312682917963e-06
5.79072 28.5694 1.04728e-16 0.012213543655946834 0.37374818577648766 0.012737185852876021 0.2750830723397754 0.3532589183408449 0.00045819456114888087
13.0886 26.7808 6.43596e-15 0.0180942703186471 0.4142754150119019 0.010256434160560352 0.3731921888886818 0.21032448927588115 0.0008234560189932816
0.233342 33.4928 1.24914e-21 0.9832844997358182 0.0010895175881006133 2.1974958771634886e-05 0.0007460757000816562 0.0 0.01630201578686136
27.646 25.017 3.73605e-13 0.004623385661326802 0.41505065510365224 0.010663133523373615 0.3723504771081757 0.21611836030031717 0.0002473264544104067
0.764366 32.3055 1.92288e-20 0.8833104509901814 0.07064611416209018 0.0015201416625062406 0.04994945082376435 0.0 0.020657711349642203
0.331132 33.9764 4.10218e-22 0.9102062805630177 0.053729480422604566 0.0011694976817204512 0.034527251363908947 0.0 0.016692636598101496
0.117275 37.1637 2.665e-25 0.5552757973733584 0.27533058161350843 0.008438686679174485 0.13314521575984992 0.0 0.007524727954971858
0.175112 34.3668 1.66968e-22 0.9790199319630108 0.005595952517847731 0.00016667924392698002 0.0037046140577835273 0.0 0.01498760241483398
0.0276017 37.9971 3.91132e-26 0.9929895789656688 0.0008231568882116522 1.9402068866776432e-05 0.0 0.0 0.007230806990990254
2.06627 30.256 2.15476e-18 0.8596641853385063 0.0486146949080176 0.0019632952161725667 0.04396935157511741 0.02957846813566244 0.02565492212589801
85.4332 21.8758 5.17128e-10 3.456842406522176e-07 0.1281313330548723 0.01746113148002042 0.33695526059312203 0.5067198063148776 2.2753167494314752e-08
2.50749 30.0993 3.09118e-18 0.8473883759599894 0.05337508653653297 0.002059721530289404 0.06171559080998195 0.024887001080493534 0.026364624512322157
16.4945 26.389 1.58646e-14 0.028250885619555487 0.41130630460270035 0.010909572255209712 0.36795002710437075 0.20841307061003744 0.0013544117090881587
1.21727 31.9173 4.70078e-20 0.6266662128412731 0.24590387127242713 0.0057039470045396725 0.1480515999472428 0.0 0.016535255851156616
0.0184875 37.1283 2.89185e-25 0.9942666459187025 1.4944689385687361e-05 3.6605287272853014e-07 0.0 0.0 0.00559614087867628
0.00268632 38.8786 5.13841e-27 0.9992799328975305 1.6817517481088506e-08 2.0781915028189654e-10 0.0 0.0 0.0007203882134745962
6.48029 28.5975 9.81666e-17 0.015449246485057038 0.370554750801189 0.01154109442519146 0.37547699523055705 0.24565279840597518 0.0005955447168385173
22.2283 25.6184 9.3552e-14 0.0012939969214982043 0.41989374893107584 0.012240144518556526 0.25561078330767917 0.3344845647340517 6.61696168975543e-05
1.66496 31.0945 3.12589e-19 0.4629849418885501 0.2871729331486393 0.00998870721618483 0.22577633889868168 0.0 0.013162107431803422
1.33455 30.9195 4.67664e-19 0.9515699305484281 0.01932053782202607 0.0004155633104108933 0.012054124328577784 0.0 0.025677837079612714
8.65413 27.5983 9.79691e-16 0.015608084589937033 0.41447660537863473 0.011941316190513132 0.24689111158518348 0.33683375676616406 0.0006449288602222537
48.0587 23.9508 4.35131e-12 1.1015142566261655e-05 0.413663931092016 0.011387122498741757 0.23888897826171887 0.3566558116980863 6.556301435659606e-07
1.19369 31.336 1.79233e-19 0.931948915657273 0.02362712223753438 0.0005477272600469779 0.01300474800957413 0.0 0.024472055927200906
0.302257 34.3578 1.70471e-22 0.8324993693942078 0.10758662763754538 0.0024428495169266326 0.06776108546321662 0.0 0.014860474802165763
50.1076 24.0315 3.61387e-12 0.0004322291615359712 0.4175883471181863 0.011558606147979867 0.2684343930467892 0.3229806274160388 2.5923981770235234e-05
7.5829 27.8352 5.67872e-16 0.009064595542657499 0.3746724613997521 0.01249381902964048 0.3656087991660092 0.2650121858446974 0.0003629180519553702
1.0869 31.5475 1.1013e-19 0.9182329973667482 0.03241895941160446 0.0007144311268500863 0.014650231544538272 0.0 0.023553436847362205
1.64154 31.4262 1.45616e-19 0.1254786561916273 0.4677466761894297 0.016763336446544336 0.33642662894187453 0.0 0.003555591418525437
0.12622 34.6856 8.01335e-23 0.9855366357391103 0.0014930709378724251 4.3252572270024397e-05 0.0010862747789626061 0.0 0.013672808500814267
0.758329 33.1581 2.69983e-21 0.40206235207401947 0.39707685298703993 0.008310634373275354 0.1826559450039447 0.0 0.00938259075571425
3.7476 29.7129 7.52593e-18 0.09765636937893389 0.3358827414020593 0.01043498942987777 0.33629597936733396 0.22891655914950046 0.0033106207472033355
72.4141 22.7707 6.58792e-11 1.3156337660445178e-05 0.3646522726444766 0.01260408444546989 0.2999899816634082 0.3382478840058774 8.421186049618089e-07
0.0449757 35.5116 1.19618e-23 0.9904947415940745 2.3188316139711417e-05 5.623894397164307e-07 0.0 0.0 0.009282465849621294
0.219172 34.6353 8.99745e-23 0.9287509238728751 0.04149786884061595 0.0009652968341029959 0.02784911280418341 0.0 0.015135399474295496
0.478775 32.8482 5.51118e-21 0.9355528217187608 0.03493970438272748 0.0008116102177755035 0.02132320120192046 0.0 0.01915234124089578
0.110529 34.6537 8.62394e-23 0.9870326092250179 0.0010518973926070916 3.147354921300473e-05 0.0001871963394921579 0.0 0.013119525414137854
2.43183 30.4146 1.49582e-18 0.1470430934203313 0.3339606369750371 0.013375940955462556 0.36866467890521587 0.16668850530144 0.004545353050500728
0.41305 33.1713 2.61907e-21 0.9615206924595373 0.010012561710836289 0.0002192900533395442 0.006320869621659597 0.0 0.018838977194194886
6.06837 28.346 1.75167e-16 0.040194500105613505 0.36368950772691205 0.012436018199775073 0.34597441298874787 0.26604383245702673 0.001525047526075117
0.116004 34.9176 4.69746e-23 0.9861691211846402 0.0012308843502658884 3.810591255699889e-05 0.0009122100028526055 0.0 0.013316856343641032
1.89969 30.8941 4.9584e-19 0.1627236608583414 0.327857776702162 0.013738847208777024 0.31344586963536625 0.19042090190383995 0.0047665375927718615
1.34212 31.3858 1.59824e-19 0.8567299028931825 0.08746683852237462 0.0017685328861747924 0.06208879767744519 0.0 0.023150215236760436
29.3472 24.8038 6.10382e-13 0.0023812464980946355 0.4167783453640507 0.011579846718939942 0.24398655268340153 0.3491649491629832 0.00012892729471052552
1.29193 31.971 4.15356e-20 0.24434942555301958 0.5007607931509356 0.010708524735407697 0.3498516934870328 0.0 0.0065420506746020285
38.7454 24.9018 4.87078e-13 0.034694853801649835 0.4114310233679205 0.011609495809706043 0.23608949695941922 0.31616907353647666 0.0019834277056241505
0.377341 33.2077 2.40862e-21 0.952383522514967 0.023426111217211516 0.000497812025143028 0.014648429391103621 0.0 0.018161727462198272
23.6168 25.508 1.20637e-13 3.12635426941983e-05 0.4199756293674412 0.011516947536825353 0.35030546184006567 0.24000265258585674 1.619130117625604e-06
49.2381 23.7046 7.6702e-12 0.0002866613647623269 0.40865166488487914 0.011444603791296186 0.2592566034783969 0.3419063388177622 1.7138275403509684e-05
0.00904474 37.3216 1.85274e-25 0.9969558599695586 3.699844554551637e-07 1.3522404654727591e-08 0.0 0.0 0.003055776849423017
0.826419 32.1321 2.86653e-20 0.9316944179896948 0.03593124788507359 0.0007361897485810369 0.025722598402947116 0.0 0.02225370046711529
0.263605 35.7428 7.02424e-24 0.1046960240538478 0.5898502898534218 0.013395797979567895 0.3554761796293976 0.0 0.001796165848547316
0.214285 33.9045 4.84159e-22 0.9816837030810126 0.002892954587232706 6.159526106093246e-05 0.001821581340014334 0.0 0.015899632145638103
0.560625 32.5818 1.01784e-20 0.9570669260394561 0.011447477010139116 0.00025862414524876207 0.005524217951740942 0.0 0.020516878880767114
4.56409 29.0048 3.84232e-17 0.06355144808344958 0.35501988382019195 0.011604030897999126 0.25582981115576003 0.3421604655520623 0.0022529617522746674
0.0435682 39.8243 5.82288e-28 0.22120497073613057 0.773515854697332 0.01909484653642184 0.0 0.0 0.0020426146511691805
14.8966 26.3985 1.55202e-14 0.005601345343487842 0.41828777979665216 0.011210293681782453 0.3672562209249881 0.22247135990515587 0.0002625043491707581
67.9787 22.9215 4.65549e-11 0.00028804701545916757 0.37967861599960473 0.01220666353058432 0.3787055712717673 0.2470932168257262 1.8237994282019722e-05
83.0635 21.9915 3.96184e-10 9.727929446923651e-05 0.18053227793146617 0.016154211174605738 0.31790279264180277 0.48121832279950727 6.372998404781617e-06
14.0872 26.5339 1.13636e-14 0.01478730331937062 0.41506652821289025 0.011130627618008378 0.24969111901158084 0.3352845929106973 0.0006843165898130875
0.937161 32.4786 1.29079e-20 0.46198219694915515 0.3570301908133779 0.007381518294997637 0.24466102154494535 0.0 0.011407742545262979
96.8327 20.7776 6.48418e-09 1.8326912577997526e-06 0.1827956657588161 0.01554120952842148 0.3669022143123726 0.41886406608083054 1.2314571773146336e-07
0.00356672 38.8126 5.98198e-27 0.9988849845703262 6.712392886636196e-08 8.044995135389954e-10 0.0 0.0 0.0011176366353615357
0.0342456 35.7688 6.61654e-24 0.9919822142690893 1.0224150386758033e-05 2.3621711649895564e-07 0.0 0.0 0.008132740072605924
50.5873 23.6244 9.22741e-12 0.00010427292165407196 0.4071510857326162 0.011902364802257624 0.27457975748341085 0.3274309909281153 6.264867389657553e-06
0.19427 34.7487 6.92981e-23 0.9552541844581598 0.02369891815215713 0.0005409729848293099 0.01367445860709024 0.0 0.015058854427466265
0.127957 34.7542 6.84308e-23 0.9860574478158958 0.0009199030261227401 2.765509098242312e-05 0.00043701666501049234 0.0 0.013739032716262268
0.143154 35.1294 2.88406e-23 0.9770323779671712 0.00767199711517791 0.00023522360838540115 0.003780919953121641 0.0 0.014093881541992885
0.0702325 35.5136 1.19081e-23 0.9892090257891686 0.0007607158152853939 1.806812169867569e-05 0.0 0.0 0.011186923186738439
0.0231684 37.2545 2.16245e-25 0.993239150038151 3.8296885477120854e-05 9.241277254965433e-07 0.0 0.0 0.006505121505699553
0.527611 34.3134 1.88822e-22 0.06457828007329655 0.6160987596784273 0.013861891093198887 0.29815169842497163 0.0 0.0013602281513806654
42.4197 24.0017 3.87038e-12 0.0007376924229662204 0.41249954784801496 0.011708695270231865 0.24033996661826487 0.35720523566161466 4.290198895198921e-05
7.33235 28.1425 2.7986e-16 0.0013475487743871935 0.3765918673622526 0.01253537483027228 0.2862667047809619 0.345862574144215 5.35174730222254e-05
64.1686 23.26 2.13519e-11 0.00010955277984629001 0.3946932123136583 0.012892061128049494 0.28107990389614035 0.32907469592869953 6.867257714770115e-06
0.0190224 35.9726 4.13843e-24 0.9943142689377373 7.409573195632161e-07 1.6060535033817173e-08 0.0 0.0 0.0057103297627361105
16.2247 26.2114 2.38818e-14 0.0013991491428619284 0.4194784312740246 0.011632917116800243 0.378383957658133 0.21277165037811221 6.683373950037267e-05
0.335662 34.0416 3.53022e-22 0.9184413435989824 0.04792307561568401 0.001039252511174941 0.02202194197528766 0.0 0.01691200548407748
31.0704 24.7244 7.32821e-13 0.0005929347002883379 0.4170281692254998 0.010978465409697593 0.35821162330227985 0.23611359390628817 3.2470958119377035e-05
0.00551531 38.3941 1.56811e-26 0.9981889025642333 3.334466332081295e-07 2.6711646504390637e-09 0.0 0.0 0.0018037701436761453
0.250926 35.0988 3.095e-23 0.7909660743134087 0.13605525040387723 0.0029884943457189014 0.09365848142164782 0.0 0.013381680129240708
0.671103 33.0971 3.10727e-21 0.6020590421817221 0.26347694278257117 0.005643861009825345 0.12717755457362895 0.0 0.013583434976683713
17.5159 26.1629 2.67022e-14 0.00025805289451805467 0.42052340256608073 0.011381534105804015 0.26177094022215397 0.3289051089423343 1.2536570020447754e-05
6.04401 28.3965 1.55941e-16 0.004166575820342309 0.3761871477032981 0.012285030877062479 0.38470062395393134 0.24866584156828545 0.0001579334491891164
0.870459 31.5897 9.99502e-20 0.9576999345674145 0.009432727498294149 0.0002132191831532103 0.004632937202726958 0.0 0.023193650437918083
47.166 23.7669 6.64618e-12 0.0003533623826017351 0.40967292489821217 0.01194317638101887 0.2476249514758854 0.35222789632540796 2.0960010111071322e-05
0.765023 32.208 2.4067e-20 0.8752399551252752 0.07630572983753688 0.0015801263140399716 0.05183196908630074 0.0 0.02047371920056509
1.6242 30.7483 6.93606e-19 0.8860102132911192 0.052918371525044486 0.0019141991274585284 0.040886036164623725 0.0 0.0250446218746666
0.0572421 36.3079 1.91211e-24 0.9899064384371192 0.00121835563853544 2.947215379868313e-05 0.0 0.0 0.010312691215463545
1.73665 31.5149 1.1872e-19 0.021031081536388142 0.515518025606469 0.017034366576819407 0.5547473045822102 0.0 0.0006036893530997305
1.73411 31.4108 1.50899e-19 0.3930125448147436 0.3063578950158715 0.010184162916917937 0.22833087031723204 0.0 0.011277543257410587
36.6205 24.8142 5.95967e-13 0.004494745514432846 0.42294791490132844 0.011880221555891517 0.3449821886111144 0.2393706362936203 0.000254190248788943
30.3623 24.953 4.32988e-13 0.0002916685912773564 0.4191871368259628 0.010956031114026253 0.38157639472687466 0.21055687455541494 1.5899586131717273e-05
0.731679 32.3466 1.74905e-20 0.8488322232068837 0.09487836253966438 0.0019742431605728823 0.06591235241988508 0.0 0.01961527686458363
0.0711137 34.1657 2.65295e-22 0.9888765336700654 7.89619103262406e-06 1.91798940801749e-07 0.0 0.0 0.011237000320398049
2.22337 30.7089 7.59437e-19 0.4306532339088035 0.2103268605559118 0.008408018044946453 0.26961025075154355 0.08389675509620942 0.013058937081021862
75.439 22.6571 8.55735e-11 0.00021841925362407755 0.34753515983335964 0.013085242510824028 0.34147019813376805 0.3114550649441708 1.4078657528323606e-05
0.119262 37.1243 2.9182e-25 0.5218627921321363 0.27549551093139607 0.008464018915769995 0.13948358577205128 0.0 0.0071103762593379485
0.448379 33.406 1.52546e-21 0.8641065645772423 0.08535654818874307 0.0018973686625673569 0.053481966095472844 0.0 0.017349520800283194
4.3219 29.1346 2.84976e-17 0.08407409746785693 0.3473846920442423 0.011226980517657626 0.3446746392678681 0.24057148672168885 0.0029431460894952556
0.0958951 35.0874 3.17745e-23 0.9876567687925852 0.0014123684086295614 3.298871736770051e-05 0.0 0.0 0.012513713827125524
42.0728 24.2515 2.17728e-12 0.00031737488977072307 0.4162234531158142 0.01226466049382716 0.34557842813051143 0.2475928681657848 1.8429095017636682e-05
92.6489 20.9606 4.25443e-09 6.2515777671744514e-06 0.1042974029423448 0.016836920574554052 0.3825024738919197 0.4797610960810262 4.170405906314124e-07
75.3357 22.5194 1.17512e-10 9.508390632446048e-05 0.3429794403975764 0.013582017155694737 0.30674314112601264 0.3504671863299067 6.127374225611e-06
12.9507 26.6842 8.03951e-15 0.011158702458234396 0.4162243718833611 0.010917443973575506 0.37296551655511345 0.21429415474326174 0.0005065943073645035
8.08495 27.9035 4.85183e-16 0.0962849069320236 0.3360113606618534 0.011077861343039638 0.3506450143554082 0.21301447082853275 0.00391458480614531
11.8122 26.8948 4.94993e-15 0.0006914198786649508 0.4196119945130537 0.012173869125421975 0.24114078380906395 0.3496574699036148 3.073174772168495e-05
0.586868 32.2083 2.40487e-20 0.9693704857227209 0.009145192879448785 0.00019382128763716956 0.004223721032737736 0.0 0.021055774324599666
1.77161 31.19 2.50846e-19 0.1013171427888027 0.480282723264473 0.016237731516548004 0.49331063680505177 0.0 0.002921485692416862
0.807351 32.2216 2.33252e-20 0.889908768199201 0.06582708829935006 0.0015225978769742596 0.03967284310531099 0.0 0.021122691338123573
0.00498449 37.673 8.24977e-26 0.9983757122925851 3.066049114096514e-08 2.506712308343142e-10 0.0 0.0 0.0016257665365216243
14.2477 26.6556 8.58733e-15 0.0015231509677629716 0.42037746307641605 0.01216583035704928 0.2546926693163067 0.33491667375074674 7.06684149788118e-05
17.6305 25.926 4.6074e-14 0.0018140925467725834 0.41885228111299216 0.010948517602118332 0.3808807570430177 0.21136997004818336 8.825715153882884e-05
0.093062 35.1699 2.62767e-23 0.9878828011127729 0.0011752883733497737 2.633968496805154e-05 0.0 0.0 0.012386981622502064
0.0585268 35.9766 4.10054e-24 0.9899793685709688 0.0007280236261565549 1.7245070161490924e-05 0.0 0.0 0.01040906807396099
5.13209 28.8502 5.48561e-17 0.0276357597423076 0.3683145538964673 0.010801515237138624 0.4008706415512586 0.2202125196650874 0.001007178782304976
20.8187 26.084 3.20192e-14 0.0021536172046771936 0.4237051519088547 0.010941903607835299 0.36081163801718974 0.22609871577053767 0.00010860827253647811
7.60466 28.0927 3.13854e-16 0.16223212066757156 0.3190751113575102 0.010713452751916496 0.23802787283259097 0.29672554754758584 0.006499710056268201
90.6698 21.356 1.71155e-09 2.300160673074114e-05 0.09270485816949549 0.018341035903128744 0.5639671642663083 0.3089030411030937 1.5289825012415647e-06
0.135457 33.676 8.19327e-22 0.9855796281582323 6.154050824640224e-05 1.7943873447353743e-06 3.308239567352229e-05 0.0 0.013978423755106325
0.271529 33.747 6.95757e-22 0.9782294680470337 0.004955379536246132 0.00010045360664714835 0.0033389099930004294 0.0 0.01692544954632149
0.0871675 34.7595 6.75939e-23 0.9882400630826154 0.00012021425010245007 3.004043264259053e-06 0.0 0.0 0.01210860743351101
12.5148 26.7421 7.03569e-15 0.002245963082512163 0.4191870306963496 0.011731358260525975 0.367787665459962 0.22301721650612805 0.00010116619691885232
3.06918 29.9555 4.30491e-18 0.371722056907113 0.2674597146049511 0.008573721634134047 0.29422450178981674 0.094028678880627 0.012067941025480209
3.19539 29.1319 2.86785e-17 0.8779608417455586 0.03213668776260962 0.0010224837421761949 0.03511934027232945 0.018196663005387314 0.028749411580103565
1.99501 31.2359 2.25715e-19 0.2088376935516027 0.30036107480672536 0.012494783244356824 0.3578636776465898 0.13440356201404427 0.006184303214230335
2.84381 30.0199 3.71105e-18 0.21761792484606782 0.33370878861777664 0.011231619083547783 0.23896767761145765 0.18861615984694358 0.006951859985718328
18.8949 25.7793 6.4593e-14 0.001231371820475903 0.4189463254532225 0.011207530227733655 0.2413945783598842 0.3508135556484449 6.0818200114563496e-05
0.00929158 37.3265 1.8321e-25 0.9968506085912342 2.964467005076142e-07 1.0523715954369304e-08 0.0 0.0 0.0031381256481633098
0.305834 33.267 2.101e-21 0.9759114707282247 0.006412184673964779 0.00012960685387910522 0.004356925273679201 0.0 0.017480961446930034
0.487272 33.5488 1.09816e-21 0.773074051140089 0.14786187805055728 0.0032704250746703576 0.09144295913163837 0.0 0.0159084286442777
1.40548 30.6341 9.02306e-19 0.9637107588778088 0.009564083581401431 0.0003414130017976163 0.005719644998481668 0.0 0.026330756971581704
0.0661577 35.4459 1.39175e-23 0.9895024250044908 0.0004372918986887013 1.0319956888809053e-05 0.0 0.0 0.010932351356206215
49.6351 23.624 9.23602e-12 0.0005286367937704768 0.40747746323632905 0.011862793714175587 0.23587540953787453 0.3660212948867586 3.165140395971425e-05
14.8417 26.8893 5.013e-15 0.07799960103730301 0.3938978655495711 0.010661480151605824 0.2950728106922003 0.24953919808497904 0.003652383802114502
72.9436 22.7285 7.26062e-11 0.00015241398117516136 0.36102701973109735 0.013134153832592808 0.3702424861788663 0.2709589539185359 9.76798124678058e-06
1.45072 31.228 2.29859e-19 0.8906721076834059 0.06250919041673374 0.0021341561566003506 0.04334783497709466 0.0 0.024519248756846586
69.2436 22.7298 7.238e-11 0.00012968720641061066 0.37248411163304784 0.011994404531638575 0.2635810997513125 0.3692373583862945 8.237482730035921e-06
1.81857 30.5523 1.08929e-18 0.877847956008042 0.045537919195072024 0.0018508110787760837 0.04714841777671695 0.01689091059313865 0.025463191620229694
0.0963107 34.7165 7.4641e-23 0.98791548880642 0.00038689862140110667 9.752535469782024e-06 0.0 0.0 0.012535710936348657
0.219617 34.9579 4.28076e-23 0.8966912417421206 0.06383469290499817 0.001458939534101421 0.030266354572552535 0.0 0.014621025238509049
18.7292 25.9762 4.10463e-14 0.00014418254507714458 0.420008624407072 0.012346155439101697 0.28232995422242685 0.3078596609194982 7.107680838467779e-06
1.71737 31.3429 1.76434e-19 0.29010111429769775 0.3805428658875274 0.013449618554246916 0.2799845834703062 0.0 0.008306052121473185
68.6303 22.9164 4.70982e-11 9.53189293858364e-06 0.3786811385573122 0.012147130888229276 0.34256086219855536 0.28383250315298675 6.045199179586481e-07
0.462143 33.1646 2.65954e-21 0.9057656587229371 0.05619392827331043 0.0012491182685727608 0.025883611451604414 0.0 0.018349827413763283
8.38008 27.6123 9.48789e-16 0.04265648105110831 0.40362398805213806 0.010477282093278906 0.22359871372876372 0.3464110566205974 0.001749145489671571
3.66092 29.4151 1.49412e-17 0.27254772039729075 0.27570409337938057 0.009031202313067224 0.2562116831312077 0.2083092388830884 0.009192099697480792
2.43628 30.7775 6.485e-19 0.06777147262914418 0.3648141865844256 0.014298288357748653 0.4707802621434079 0.14375404780262144 0.0020957440246723207
1.49123 31.7115 7.5503e-20 0.015909434062222692 0.5233831768274109 0.01885620438922957 0.5519568758857264 0.0 0.00044083016568878064
5.40298 28.8859 5.05342e-17 0.0012393408820165353 0.3774394370545096 0.01281488576053445 0.2534620118652319 0.3801781763637299 4.5726062745625734e-05
7.66551 27.8097 6.02133e-16 0.035176945957122424 0.36559696944030634 0.012505874947893571 0.26182753644128454 0.3532923789262505 0.0014120385363366563
0.235306 34.4845 1.27325e-22 0.962976634596505 0.016915059886118203 0.00034080816807382684 0.011531592381700375 0.0 0.016002356175142354
49.1247 23.641 8.88107e-12 0.0005374014617608013 0.40752859734243735 0.011799366517773196 0.27697113073086915 0.3250025053287498 3.211538699728749e-05
27.3934 25.1356 2.84345e-13 0.0005618069598551056 0.4194306212523519 0.010953595104538501 0.37567391724841304 0.2163171499410927 2.9997819550194304e-05
